"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Mir212",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir22hg",0.63775838534163,-0.550737508042099,1.45967252711093,-0.377302098801675,0.705949112635655,NA
"Mir344",0.153669902956824,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mir378b",0.120826513772992,-0.582744882739295,3.15959832656306,-0.184436381624873,0.853671130936247,NA
"Mir381",0.0560246009792127,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir384",0.0976453019776114,-2.32464652240526,3.16074699792792,-0.73547377374058,0.462051006588765,NA
"Mir467f",0.0618807323786526,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir487b",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir5125",0.241899015708439,-1.74757472105191,3.102319193255,-0.563312351885472,0.573222208639109,NA
"Mir5128",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir6237",0.159526034356264,-1.74757427131663,3.16074699792792,-0.552899131902136,0.580332481912389,NA
"Mir6240",0.316326483325441,0.951132382033584,2.03233016223158,0.468000918211638,0.63978393307444,NA
"Mir6365",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir6398",0.0969804377346324,-0.582745109869024,3.15959833057772,-0.184436453276158,0.853671074730932,NA
"Mir670hg",1.96991905005047,-0.251132199159639,0.773236014848979,-0.324780784051668,0.745346988927085,NA
"Mir674",0.0834507675940237,-0.611046048909553,3.16010218591362,-0.193362749987432,0.846674886075213,NA
"Mir6904",0.0976453019776114,-2.32464652240526,3.16074699792792,-0.73547377374058,0.462051006588765,NA
"Mir7027",0.0976453019776114,-2.32464652240526,3.16074699792792,-0.73547377374058,0.462051006588765,NA
"Mir721",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir7689",0.0484902188673162,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir8116",0.100671165191352,-0.600887779439572,3.15992049937156,-0.19015914468705,0.849184424739004,NA
"Mir872",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
"Mir9-3hg",0.13194098646134,-0.228262961311728,3.15043242859594,-0.0724544856889564,0.942240225380942,NA
"Mir99ahg",0.946602748618163,-0.378632716515394,1.19831056531168,-0.315972108964015,0.752023678245937,NA
"Mirg",0.570715795873462,0.1644869946639,1.57413724381882,0.104493426675338,0.916777784477403,NA
"Mirt1",0.0417253837970119,-1.17050490285429,3.16074699792792,-0.370325402071608,0.71114004900852,NA
