"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gpld1",4.30604534720437,0.760472629939781,0.712111288231385,1.06791261774337,0.28555993030805,0.500486533453964
"Arl6ip1",50.382451248402,0.230172621644337,0.215609547281291,1.06754373610389,0.285726374946217,0.500670546206034
"Fbxw8",20.9325633633156,0.312008300412705,0.292277022379803,1.06750882389674,0.285742131226142,0.500670546206034
"Slc4a1ap",14.4353764666859,-0.426511494040368,0.399565806250463,-1.06743742174228,0.285774357666891,0.500670546206034
"Gm10925",1.76749161880545,-1.31542316487346,1.23248280334457,-1.06729534992603,0.285838487253348,0.500718983733529
"Eif2ak4",13.9939706574653,-0.388802628315334,0.364353286966993,-1.0671033917434,0.285925150419287,0.500806877170076
"Kdm2b",12.2433321531993,0.432490993895311,0.405405188688745,1.06681168855824,0.286056879348917,0.500973672204145
"B3galt5",3.25067934724739,0.728722933873249,0.683230928260272,1.06658364504782,0.286159889046735,0.501090134877065
"Ndufaf8",1.61447950968263,1.19521465023318,1.12087923566336,1.06631884346205,0.286279534203141,0.501195416072852
"Rad17",4.75207350895515,0.682599658480816,0.640163872290397,1.0662889426087,0.28629304641247,0.501195416072852
"Gm10762",1.04220224629189,-1.44604049965357,1.35633375935748,-1.06613913402744,0.286360751465381,0.501250008144669
"Cep97",13.2622033062219,0.416105988995277,0.390435194863685,1.06574918057926,0.286537039204834,0.501258536660949
"Elmo2",50.5580506730165,0.198322136366359,0.186037928171907,1.06603066544098,0.286409779915587,0.501258536660949
"Fosb",2.47251190073479,0.921284444080077,0.864467792733294,1.06572442816769,0.286548231595031,0.501258536660949
"Gm14584",0.798786027244546,-1.56535848260943,1.46876308990538,-1.0657664897545,0.286529212625974,0.501258536660949
"Rbsn",18.5445872503581,-0.339568009535971,0.318608912978748,-1.06578314574213,0.28652168153108,0.501258536660949
"Ndrg3",218.724129438871,0.148221933282631,0.139127724144785,1.06536590168313,0.286710380962554,0.50147826923806
"Cbr4",4.28889028337598,0.847313234897558,0.795467857295237,1.06517595541648,0.286796312319028,0.501564651704723
"Cdc26",6.68411374688035,0.589950848514505,0.554274562517352,1.06436572848503,0.287163052831977,0.50207997001838
"Gas2l1",6.7053689198985,-0.606503207801563,0.56982722611266,-1.06436333682949,0.287164135857507,0.50207997001838
"2310011J03Rik",4.45025060508031,0.729479501068367,0.685580782176106,1.06403143150093,0.287314460972975,0.502278815036821
"Rps27l",0.808733723433774,1.60058970440837,1.50503163681774,1.06349239793569,0.287558710849521,0.50264178634866
"Brd8",26.8645037927763,0.338280314941099,0.318158173214768,1.06324571681755,0.287670535078506,0.502773219655226
"Elof1",8.41862334414695,0.489923295765244,0.460898897375296,1.06297346024309,0.287793987096127,0.502924939253164
"Fam126b",55.7197804477692,-0.216922308584541,0.20410821618268,-1.0627808749766,0.287881334534428,0.503013534880335
"Gm8357",1.85108687271183,1.19192856167412,1.12208197170934,1.06224731501424,0.288123425127244,0.503316673217427
"Maneal",39.13343559421,-0.274300570448689,0.258268481787813,-1.06207528131151,0.288201510733389,0.503316673217427
