"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Socs6",5.17797818683795,1.13163246315571,0.821850019205503,1.37693306164266,0.168532944294015,0.320919524818946
"Tmed5",13.457973425914,0.674710148489253,0.490094176005075,1.37669489155951,0.168606598801313,0.321027639219196
"AI182371",0.0431618377764577,-4.23960950098535,3.07968337755962,-1.37663810892952,0.168624162492843,0.321028945528612
"Glyctk",0.835712105705657,-1.29108773271281,0.938249427128147,-1.37606024089421,0.168802983556976,0.321337224803567
"Cntnap4",0.271777244666314,-1.54859535733186,1.12543771338262,-1.37599383681341,0.168823541388289,0.321344199013975
"Itga9",0.840912981531458,-1.28413037730334,0.933994378446499,-1.3748801994282,0.169168588877877,0.321936541175197
"Stab1",0.311783587751554,-1.37497977457058,1.00006447531948,-1.37489112802585,0.169165200211841,0.321936541175197
"Fer",23.6946846556964,-0.438219637779455,0.318748107398911,-1.37481486982141,0.169188846904789,0.321942882850739
"Trim44",47.9895439369481,0.356891037649395,0.25960597824677,1.37474121381808,0.169211689042298,0.321954139969346
"Ptma",65.7563501525263,0.392940136953167,0.285953459797227,1.37414017383041,0.169398169512815,0.32227671357304
"Klhl29",2.15483461906952,-1.10175523770573,0.801851214689176,-1.37401455222938,0.169437164713145,0.32231866286716
"Cdc73",57.7410090354974,0.328522826570208,0.239160704985871,1.37364884665989,0.169550724611645,0.32250243328381
"Kank3",4.05300163648932,-1.06728957377085,0.777138220822626,-1.37335874774128,0.169640847509762,0.322614943480419
"Trim17",5.17730299581376,1.11917158667372,0.814921319145632,1.37334925517358,0.169643797102736,0.322614943480419
"Elmo3",1.88586206708505,1.21530019522979,0.884998578616877,1.3732227650909,0.16968310460203,0.322657436032712
"Ndfip2",59.9023778037204,0.327063228154727,0.238300443066989,1.372482669127,0.169913230429401,0.323062730507561
"9630010A21Rik",0.887037802164142,-1.27558853365956,0.929541802311669,-1.37227667490296,0.169977323983359,0.323152291802845
"Zmat4",0.892028753075898,-1.24059856105795,0.904179841445282,-1.37207058174945,0.170041466452129,0.323241928181685
"Tmem151b",0.220573840451712,-1.81683874659911,1.32440195279951,-1.37181823294559,0.170120029793354,0.32335895739976
"Nelfcd",17.0907199539865,0.635544114391999,0.463440850467221,1.37135971883202,0.170262847861421,0.323598084449649
"Ifih1",0.309943192049538,-1.34077636189838,0.977879918900903,-1.37110532283489,0.170342125922524,0.323716412945582
"Ppp2r2c",9.56592865570245,0.845844397702574,0.617124092225501,1.37062287529928,0.170492548218825,0.323969906060965
"Taf3",52.2839215680853,-0.301466411999733,0.220003020363355,-1.3702830602136,0.170598558871625,0.324138965967154
"Hnrnpa2b1",798.737560717084,0.0975663602270859,0.0712361289344081,1.36961906390115,0.170805845456374,0.324462257838525
"Pcdhb9",12.654504749806,0.763817796837561,0.557685622250944,1.36962074395001,0.17080532074022,0.324462257838525
"Trip13",0.328282724134759,-1.30167003147301,0.95041956599879,-1.36957411025634,0.170819885915303,0.324462257838525
"Adgrl4",0.0418510202870371,-4.21526477285432,3.07844835025591,-1.36928227901044,0.170911055156312,0.324479411763103
"Cldn5",0.0418510202870371,-4.21526477285432,3.07844835025591,-1.36928227901044,0.170911055156312,0.324479411763103
"Lrrc73",12.0807083414419,0.76327642461503,0.557379805891079,1.36940093011584,0.170873983684046,0.324479411763103
"Rusc2",9.38342646810107,-0.686648035107399,0.501469355103829,-1.36927217609385,0.170914212000133,0.324479411763103
"Ubfd1",20.8663060155524,-0.468646415131151,0.342239507870696,-1.36935217692112,0.170889215452897,0.324479411763103
"Oas1c",0.0437798259648497,-4.21386466705977,3.07837695110932,-1.36885921834273,0.171043285692784,0.32469204961701
"Aldoart1",3.25525336878036,-1.04057036188177,0.760312210724692,-1.36860929918507,0.171121435642252,0.3247755764669
"RP23-473G18.1",4.22315253484251,1.11555142418126,0.815095789093886,1.36861389680516,0.171119997720863,0.3247755764669
"B9d2",12.2983512292552,-0.616724775265162,0.450685003824559,-1.36841645502196,0.171181756462328,0.32485764638032
"Fadd",0.327660566917557,-1.29523079430228,0.946557223645468,-1.36835973773881,0.171199500412779,0.324858908355096
"Ptp4a1",5.1579653145956,1.11532310418603,0.815635032201302,1.36742913209099,0.171490836253823,0.325379271459748
"Rpl28",0.85175815081213,-1.29396130324461,0.946320635358091,-1.36736033739237,0.17151238787741,0.325387704948755
"2810408I11Rik",0.300216043703456,-1.37520090465971,1.00586579451444,-1.3671813000894,0.171568485199862,0.325460551269808
"Atxn1",40.792276402212,-0.337163201756116,0.24662142733892,-1.36712858000278,0.171585006473563,0.325460551269808
"Nol4",6.08251459917364,1.05920079949006,0.774852212922465,1.36697138089744,0.171634276160006,0.325521544205751
"Gm28557",0.310037857595329,-1.41012931344018,1.0317542857333,-1.36672978531701,0.171710018215746,0.325588469319739
"RP23-45G4.2",0.335224724748174,-1.28565968289118,0.940678419160071,-1.36673666229012,0.171707861886409,0.325588469319739
"Slc25a22",84.0539028178005,0.292716715530922,0.214178516930882,1.36669503424279,0.171720915000033,0.325588469319739
